"user_id","first_saw_experiment","path","experiment_id","variation"
47144,2018-06-14,"example.com/features","Experiment 1","variant"
47167,2018-07-04,"example.com","Experiment 1","variant"
47174,2018-06-08,"example.com","Experiment 1","variant"
47178,2018-06-18,"example.com","Experiment 1","original"
47204,2018-06-10,"example.com","Experiment 1","variant"
47215,2018-06-14,"example.com","Experiment 1","variant"
47224,2018-06-19,"example.com/pricing","Experiment 1","original"
47230,2018-06-20,"example.com/features","Experiment 1","variant"
47254,2018-06-23,"example.com","Experiment 1","variant"
47270,2018-06-04,"example.com/pricing","Experiment 1","variant"
47278,2018-06-29,"example.com","Experiment 1","variant"
47296,2018-06-09,"example.com/pricing","Experiment 1","original"
47303,2018-06-18,"example.com/features","Experiment 1","variant"
47308,2018-06-12,"example.com/pricing","Experiment 1","variant"
47319,2018-06-20,"example.com","Experiment 1","original"
47323,2018-07-02,"example.com/features","Experiment 1","original"
47336,2018-06-04,"example.com","Experiment 1","variant"
47351,2018-06-06,"example.com","Experiment 1","original"
47358,2018-06-26,"example.com","Experiment 1","original"
47363,2018-07-01,"example.com","Experiment 1","original"
47375,2018-06-08,"example.com/features","Experiment 1","variant"
47380,2018-06-08,"example.com/pricing","Experiment 1","variant"
47392,2018-06-08,"example.com","Experiment 1","variant"
47395,2018-06-27,"example.com","Experiment 1","original"
47399,2018-07-04,"example.com/pricing","Experiment 1","original"
47402,2018-06-05,"example.com/pricing","Experiment 1","variant"
47403,2018-07-03,"example.com/pricing","Experiment 1","original"
47405,2018-06-17,"example.com","Experiment 1","original"
47431,2018-06-12,"example.com/features","Experiment 1","variant"
47436,2018-06-24,"example.com","Experiment 1","original"
47443,2018-06-19,"example.com/features","Experiment 1","original"
47451,2018-06-10,"example.com","Experiment 1","variant"
47453,2018-06-13,"example.com","Experiment 1","variant"
47454,2018-06-29,"example.com","Experiment 1","variant"
47473,2018-06-04,"example.com/features","Experiment 1","variant"
47474,2018-06-12,"example.com/features","Experiment 1","variant"
47478,2018-06-15,"example.com","Experiment 1","original"
47498,2018-06-04,"example.com/features","Experiment 1","original"
47526,2018-06-22,"example.com","Experiment 1","original"
47541,2018-07-04,"example.com","Experiment 1","original"
47548,2018-06-27,"example.com/pricing","Experiment 1","original"
47556,2018-06-13,"example.com","Experiment 1","original"
47568,2018-06-22,"example.com/pricing","Experiment 1","variant"
47599,2018-07-03,"example.com","Experiment 1","variant"
47600,2018-06-20,"example.com","Experiment 1","original"
47606,2018-07-02,"example.com/features","Experiment 1","original"
47612,2018-06-16,"example.com/pricing","Experiment 1","variant"
47624,2018-07-01,"example.com","Experiment 1","variant"
47630,2018-06-23,"example.com/features","Experiment 1","original"
47639,2018-06-29,"example.com/features","Experiment 1","original"
47642,2018-06-24,"example.com/features","Experiment 1","original"
47666,2018-06-30,"example.com/features","Experiment 1","original"
47669,2018-06-04,"example.com","Experiment 1","original"
47676,2018-06-04,"example.com","Experiment 1","original"
47682,2018-06-10,"example.com/features","Experiment 1","original"
47685,2018-06-21,"example.com/pricing","Experiment 1","original"
47695,2018-06-08,"example.com/pricing","Experiment 1","variant"
47707,2018-06-24,"example.com","Experiment 1","variant"
47740,2018-06-14,"example.com/features","Experiment 1","original"
47758,2018-06-30,"example.com","Experiment 1","variant"
47784,2018-06-19,"example.com/features","Experiment 1","original"
47790,2018-06-29,"example.com/features","Experiment 1","original"
47796,2018-06-17,"example.com/pricing","Experiment 1","original"
47799,2018-06-23,"example.com/features","Experiment 1","variant"
47809,2018-06-17,"example.com","Experiment 1","variant"
47810,2018-06-04,"example.com","Experiment 1","original"
47828,2018-06-25,"example.com","Experiment 1","original"
47841,2018-06-08,"example.com/features","Experiment 1","variant"
47842,2018-07-01,"example.com/pricing","Experiment 1","original"
47867,2018-06-05,"example.com/pricing","Experiment 1","variant"
47870,2018-06-30,"example.com","Experiment 1","original"
47872,2018-06-25,"example.com/features","Experiment 1","variant"
47877,2018-06-09,"example.com","Experiment 1","variant"
47901,2018-06-04,"example.com","Experiment 1","original"
47905,2018-06-12,"example.com/features","Experiment 1","original"
47915,2018-06-07,"example.com","Experiment 1","original"
47920,2018-06-08,"example.com/features","Experiment 1","original"
47939,2018-06-13,"example.com","Experiment 1","original"
47949,2018-06-28,"example.com/features","Experiment 1","variant"
47966,2018-06-13,"example.com/pricing","Experiment 1","original"
47969,2018-07-03,"example.com/features","Experiment 1","original"
47971,2018-06-27,"example.com/features","Experiment 1","variant"
47972,2018-06-06,"example.com/features","Experiment 1","original"
47975,2018-06-07,"example.com","Experiment 1","variant"
47997,2018-06-21,"example.com","Experiment 1","variant"
48014,2018-06-28,"example.com","Experiment 1","original"
48017,2018-06-24,"example.com/features","Experiment 1","variant"
48024,2018-06-28,"example.com/features","Experiment 1","original"
48043,2018-07-04,"example.com/pricing","Experiment 1","original"
48044,2018-06-06,"example.com/features","Experiment 1","variant"
48049,2018-06-18,"example.com/features","Experiment 1","variant"
48055,2018-06-10,"example.com/pricing","Experiment 1","variant"
48058,2018-06-11,"example.com/features","Experiment 1","original"
48066,2018-06-23,"example.com/pricing","Experiment 1","variant"
48077,2018-06-26,"example.com","Experiment 1","original"
48104,2018-07-01,"example.com/pricing","Experiment 1","variant"
48122,2018-06-05,"example.com/pricing","Experiment 1","variant"
48125,2018-06-27,"example.com/features","Experiment 1","original"
48127,2018-06-17,"example.com/features","Experiment 1","variant"
48131,2018-06-30,"example.com/pricing","Experiment 1","original"
48133,2018-06-04,"example.com","Experiment 1","variant"
48147,2018-06-27,"example.com/pricing","Experiment 1","variant"
48153,2018-06-08,"example.com/features","Experiment 1","original"
48155,2018-06-04,"example.com","Experiment 1","original"
48162,2018-06-06,"example.com","Experiment 1","variant"
48177,2018-06-25,"example.com","Experiment 1","original"
48178,2018-06-06,"example.com/features","Experiment 1","original"
48187,2018-07-03,"example.com","Experiment 1","variant"
48207,2018-06-04,"example.com/features","Experiment 1","variant"
48216,2018-06-19,"example.com","Experiment 1","variant"
48218,2018-06-04,"example.com","Experiment 1","original"
48223,2018-06-10,"example.com/pricing","Experiment 1","original"
48225,2018-06-16,"example.com/features","Experiment 1","variant"
48235,2018-06-13,"example.com","Experiment 1","variant"
48243,2018-06-21,"example.com","Experiment 1","original"
48252,2018-06-26,"example.com/pricing","Experiment 1","variant"
48258,2018-06-04,"example.com","Experiment 1","original"
48260,2018-07-03,"example.com","Experiment 1","original"
48261,2018-06-04,"example.com","Experiment 1","variant"
48275,2018-06-24,"example.com/pricing","Experiment 1","original"
48278,2018-06-12,"example.com/features","Experiment 1","variant"
48286,2018-06-20,"example.com/pricing","Experiment 1","variant"
48294,2018-06-18,"example.com","Experiment 1","variant"
48295,2018-06-07,"example.com","Experiment 1","variant"
48323,2018-06-30,"example.com","Experiment 1","variant"
48335,2018-06-30,"example.com","Experiment 1","original"
48342,2018-06-13,"example.com/pricing","Experiment 1","original"
48368,2018-07-03,"example.com/features","Experiment 1","original"
48390,2018-06-12,"example.com/pricing","Experiment 1","variant"
48391,2018-06-06,"example.com/features","Experiment 1","original"
48399,2018-06-16,"example.com","Experiment 1","original"
48403,2018-06-07,"example.com/pricing","Experiment 1","variant"
48404,2018-07-04,"example.com/pricing","Experiment 1","variant"
48405,2018-06-19,"example.com","Experiment 1","original"
48412,2018-07-02,"example.com/pricing","Experiment 1","variant"
48441,2018-06-04,"example.com","Experiment 1","variant"
48443,2018-07-03,"example.com","Experiment 1","original"
48466,2018-07-04,"example.com","Experiment 1","variant"
48468,2018-06-17,"example.com/pricing","Experiment 1","original"
48473,2018-06-10,"example.com/features","Experiment 1","variant"
48491,2018-06-18,"example.com/features","Experiment 1","original"
48510,2018-06-29,"example.com/pricing","Experiment 1","variant"
48511,2018-07-03,"example.com","Experiment 1","original"
48520,2018-07-02,"example.com","Experiment 1","original"
48521,2018-06-21,"example.com","Experiment 1","variant"
48525,2018-06-28,"example.com","Experiment 1","original"
48526,2018-06-05,"example.com/pricing","Experiment 1","original"
48540,2018-07-01,"example.com/pricing","Experiment 1","variant"
48552,2018-06-09,"example.com/pricing","Experiment 1","variant"
48561,2018-06-16,"example.com","Experiment 1","original"
48565,2018-06-19,"example.com/features","Experiment 1","original"
48572,2018-06-24,"example.com","Experiment 1","original"
48575,2018-06-07,"example.com/features","Experiment 1","variant"
48594,2018-06-30,"example.com/features","Experiment 1","original"
48598,2018-06-04,"example.com/features","Experiment 1","variant"
48632,2018-06-04,"example.com/features","Experiment 1","variant"
48653,2018-07-03,"example.com","Experiment 1","variant"
48658,2018-06-17,"example.com","Experiment 1","variant"
48680,2018-06-05,"example.com","Experiment 1","original"
48691,2018-06-24,"example.com","Experiment 1","variant"
48693,2018-06-27,"example.com","Experiment 1","variant"
48697,2018-06-18,"example.com","Experiment 1","original"
48703,2018-06-06,"example.com","Experiment 1","variant"
48730,2018-07-01,"example.com","Experiment 1","original"
48735,2018-07-02,"example.com","Experiment 1","variant"
48748,2018-06-24,"example.com","Experiment 1","original"
48766,2018-06-22,"example.com/features","Experiment 1","original"
48802,2018-06-08,"example.com/pricing","Experiment 1","variant"
48809,2018-07-02,"example.com","Experiment 1","original"
48811,2018-06-04,"example.com/pricing","Experiment 1","original"
48832,2018-06-21,"example.com","Experiment 1","variant"
48845,2018-06-08,"example.com","Experiment 1","variant"
48847,2018-06-13,"example.com/features","Experiment 1","original"
48859,2018-06-26,"example.com","Experiment 1","variant"
48874,2018-06-23,"example.com/pricing","Experiment 1","variant"
48880,2018-06-06,"example.com/pricing","Experiment 1","original"
48881,2018-06-04,"example.com/pricing","Experiment 1","original"
48887,2018-07-03,"example.com","Experiment 1","original"
48890,2018-06-26,"example.com/features","Experiment 1","original"
48915,2018-06-14,"example.com","Experiment 1","variant"
48918,2018-06-11,"example.com","Experiment 1","variant"
48925,2018-06-09,"example.com","Experiment 1","variant"
48927,2018-06-04,"example.com/features","Experiment 1","original"
48928,2018-06-21,"example.com/pricing","Experiment 1","original"
48938,2018-06-23,"example.com","Experiment 1","original"
48939,2018-06-21,"example.com","Experiment 1","original"
48943,2018-06-08,"example.com","Experiment 1","variant"
48948,2018-06-11,"example.com/features","Experiment 1","variant"
48954,2018-07-02,"example.com","Experiment 1","variant"
48959,2018-06-24,"example.com/pricing","Experiment 1","original"
48964,2018-06-22,"example.com","Experiment 1","variant"
48969,2018-06-04,"example.com/pricing","Experiment 1","original"
48974,2018-06-10,"example.com/pricing","Experiment 1","original"
48992,2018-07-01,"example.com","Experiment 1","original"
49011,2018-06-13,"example.com","Experiment 1","original"
49016,2018-06-20,"example.com/features","Experiment 1","variant"
49022,2018-06-14,"example.com","Experiment 1","original"
49027,2018-06-05,"example.com/pricing","Experiment 1","original"
49039,2018-07-04,"example.com","Experiment 1","original"
49044,2018-06-16,"example.com","Experiment 1","original"
49068,2018-06-18,"example.com/features","Experiment 1","variant"
49077,2018-06-30,"example.com","Experiment 1","variant"
49087,2018-06-09,"example.com","Experiment 1","variant"
49091,2018-07-02,"example.com/pricing","Experiment 1","original"
49110,2018-06-06,"example.com/pricing","Experiment 1","original"
49120,2018-06-24,"example.com/pricing","Experiment 1","variant"
49126,2018-06-19,"example.com","Experiment 1","variant"
49134,2018-06-18,"example.com/pricing","Experiment 1","original"
49138,2018-06-21,"example.com","Experiment 1","original"
49143,2018-06-07,"example.com/features","Experiment 1","variant"
49157,2018-06-14,"example.com/features","Experiment 1","original"
49174,2018-06-04,"example.com/features","Experiment 1","variant"
49186,2018-07-03,"example.com/pricing","Experiment 1","original"
49207,2018-06-18,"example.com","Experiment 1","original"
49240,2018-06-05,"example.com","Experiment 1","variant"
49244,2018-06-30,"example.com","Experiment 1","variant"
49246,2018-06-25,"example.com","Experiment 1","original"
49251,2018-06-22,"example.com/pricing","Experiment 1","variant"
49261,2018-06-18,"example.com","Experiment 1","variant"
49286,2018-06-07,"example.com","Experiment 1","variant"
49296,2018-06-18,"example.com/features","Experiment 1","variant"
49301,2018-06-05,"example.com/pricing","Experiment 1","variant"
49331,2018-06-06,"example.com","Experiment 1","original"
49333,2018-06-11,"example.com","Experiment 1","variant"
