"user_id","experiment_id","variation","first_joined_experiment","path"
23165,"Experiment 1","original",2018-06-28,"example.com/features"
23165,"Experiment 2","A",2018-06-28,"example.com/features"
23182,"Experiment 1","variant",2018-06-28,"example.com/pricing"
23182,"Experiment 2","B",2018-07-04,"example.com/features"
23186,"Experiment 1","variant",2018-06-28,"example.com/features"
23186,"Experiment 2","B",2018-06-28,"example.com/features"
23190,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
23198,"Experiment 1","variant",2018-06-16,"example.com/features"
23199,"Experiment 1","original",2018-06-22,"example.com"
23203,"Experiment 1","original",2018-06-20,"example.com"
23209,"Experiment 2","A",2018-07-08,"example.com/features"
23217,"Experiment 1","variant",2018-06-13,"example.com/features"
23218,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
23222,"Experiment 1","original",2018-06-16,"example.com/pricing"
23222,"Experiment 2","A",2018-06-21,"example.com/features"
23223,"Experiment 1","variant",2018-06-05,"example.com/pricing"
23224,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
23231,"Experiment 1","variant",2018-06-13,"example.com/pricing"
23234,"Experiment 1","variant",2018-07-02,"example.com/features"
23234,"Experiment 2","B",2018-07-02,"example.com/features"
23242,"Experiment 1","variant",2018-06-13,"example.com"
23259,"Experiment 1","original",2018-06-10,"example.com/features"
23269,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
23270,"Experiment 1","original",2018-07-04,"example.com"
23270,"Experiment 2","A",2018-07-08,"example.com/features"
23282,"Experiment 1","original",2018-06-17,"example.com/pricing"
23282,"Experiment 2","A",2018-06-21,"example.com/features"
23297,"Experiment 1","variant",2018-06-26,"example.com/pricing"
23300,"Experiment 1","variant",2018-07-03,"example.com/pricing"
23301,"Experiment 1","original",2018-06-10,"example.com/pricing"
23303,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
23304,"Experiment 1","original",2018-07-04,"example.com"
23314,"Experiment 1","variant",2018-06-23,"example.com/pricing"
23316,"Experiment 1","original",2018-06-11,"example.com"
23317,"Experiment 1","variant",2018-07-02,"example.com/pricing"
23317,"Experiment 2","B",2018-07-06,"example.com/features"
23327,"Experiment 2","B",2018-07-18,"example.com/features"
23331,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
23336,"Experiment 2","A",2018-07-09,"example.com/features"
23338,"Experiment 1","variant",2018-06-28,"example.com/pricing"
23338,"Experiment 2","B",2018-07-03,"example.com/features"
23342,"Experiment 2","B",2018-07-17,"example.com/features"
23346,"Experiment 1","variant",2018-06-12,"example.com"
23349,"Experiment 1","variant",2018-06-05,"example.com"
23351,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
23352,"Experiment 1","variant",2018-06-22,"example.com"
23352,"Experiment 2","B",2018-06-26,"example.com/features"
23357,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
23362,"Experiment 1","variant",2018-06-23,"example.com/features"
23362,"Experiment 2","B",2018-06-23,"example.com/features"
23363,"Experiment 1","original",2018-06-30,"example.com"
23363,"Experiment 2","A",2018-07-06,"example.com/features"
23369,"Experiment 1","original",2018-06-24,"example.com/features"
23369,"Experiment 2","A",2018-06-24,"example.com/features"
23379,"Experiment 1","variant",2018-06-23,"example.com/pricing"
23386,"Experiment 1","variant",2018-07-01,"example.com"
23391,"Experiment 1","variant",2018-06-13,"example.com"
23403,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
23434,"Experiment 1","original",2018-06-04,"example.com/pricing"
23462,"Experiment 1","variant",2018-06-14,"example.com"
23467,"Experiment 1","original",2018-06-30,"example.com"
23468,"Experiment 1","variant",2018-06-24,"example.com/features"
23468,"Experiment 2","B",2018-06-24,"example.com/features"
23473,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
23475,"Experiment 2","A",2018-07-12,"example.com/features"
23480,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
23481,"Experiment 1","original",2018-07-02,"example.com/pricing"
23484,"Experiment 1","variant",2018-06-28,"example.com"
23484,"Experiment 2","B",2018-07-04,"example.com/features"
23492,"Experiment 1","original",2018-06-04,"example.com"
23497,"Experiment 1","variant",2018-06-05,"example.com"
23502,"Experiment 1","original",2018-06-10,"example.com/features"
23509,"Experiment 2","B",2018-07-16,"example.com/features"
23512,"Experiment 1","original",2018-06-17,"example.com"
23512,"Experiment 2","A",2018-06-20,"example.com/features"
23521,"Experiment 1","variant",2018-06-28,"example.com"
23533,"Experiment 2","B",2018-07-18,"example.com/features"
23536,"Experiment 1","variant",2018-06-14,"example.com"
23538,"Experiment 1","original",2018-06-27,"example.com"
23538,"Experiment 2","A",2018-06-30,"example.com/features"
23542,"Experiment 1","original",2018-06-22,"example.com"
23550,"Experiment 2","B",2018-07-15,"example.com/features"
23552,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
23556,"Experiment 1","original",2018-06-11,"example.com"
23561,"Experiment 1","original",2018-06-19,"example.com/features"
23561,"Experiment 2","A",2018-06-19,"example.com/features"
23562,"Experiment 1","original",2018-06-21,"example.com"
23563,"Experiment 1","variant",2018-06-22,"example.com"
23563,"Experiment 2","B",2018-07-03,"example.com/features"
23577,"Experiment 1","variant",2018-06-22,"example.com"
23591,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
23597,"Experiment 1","variant",2018-06-11,"example.com/pricing"
23600,"Experiment 1","variant",2018-06-20,"example.com/features"
23600,"Experiment 2","B",2018-06-20,"example.com/features"
23615,"Experiment 1","variant",2018-06-07,"example.com/features"
23618,"Experiment 1","variant",2018-06-14,"example.com"
23619,"Experiment 1","original",2018-06-28,"example.com/features"
23619,"Experiment 2","A",2018-06-28,"example.com/features"
23630,"Experiment 1","original",2018-07-03,"example.com"
23630,"Experiment 2","A",2018-07-05,"example.com/features"
23634,"Experiment Sim Currently Running","B",2019-01-31,"example.com"
23640,"Experiment 1","variant",2018-06-10,"example.com/pricing"
23645,"Experiment 1","variant",2018-06-19,"example.com/pricing"
23645,"Experiment 2","B",2018-06-25,"example.com/features"
23650,"Experiment 2","B",2018-07-17,"example.com/features"
23651,"Experiment 2","B",2018-07-10,"example.com/features"
23656,"Experiment 1","variant",2018-06-04,"example.com"
23670,"Experiment 1","variant",2018-06-17,"example.com"
23678,"Experiment 2","A",2018-07-12,"example.com/features"
23684,"Experiment 1","variant",2018-06-26,"example.com"
23684,"Experiment 2","B",2018-07-01,"example.com/features"
23686,"Experiment Sim Currently Running","B",2019-02-06,"example.com"
23696,"Experiment 1","variant",2018-06-04,"example.com/features"
23704,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
23724,"Experiment 1","variant",2018-07-04,"example.com/features"
23724,"Experiment 2","B",2018-07-04,"example.com/features"
23730,"Experiment 1","variant",2018-06-25,"example.com"
23730,"Experiment 2","B",2018-07-03,"example.com/features"
23731,"Experiment 1","original",2018-06-08,"example.com"
23741,"Experiment 1","original",2018-06-15,"example.com/pricing"
23742,"Experiment 1","variant",2018-06-09,"example.com/features"
23748,"Experiment 1","variant",2018-07-03,"example.com"
23758,"Experiment 1","variant",2018-06-08,"example.com"
23762,"Experiment 1","variant",2018-06-07,"example.com"
23763,"Experiment 1","variant",2018-06-18,"example.com/pricing"
23763,"Experiment 2","B",2018-06-26,"example.com/features"
23766,"Experiment 1","original",2018-06-28,"example.com/pricing"
23767,"Experiment 1","variant",2018-06-14,"example.com/features"
23767,"Experiment 2","B",2018-06-24,"example.com/features"
23777,"Experiment 1","variant",2018-06-11,"example.com/pricing"
23784,"Experiment 2","B",2018-07-14,"example.com/features"
23786,"Experiment 1","variant",2018-06-22,"example.com"
23790,"Experiment 1","variant",2018-06-30,"example.com"
23791,"Experiment 1","variant",2018-06-04,"example.com/pricing"
23792,"Experiment 2","B",2018-07-09,"example.com/features"
23802,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
23804,"Experiment 2","A",2018-07-07,"example.com/features"
23815,"Experiment 2","B",2018-07-11,"example.com/features"
23828,"Experiment 1","original",2018-07-04,"example.com"
23845,"Experiment Sim Currently Running","A",2019-01-30,"example.com"
23857,"Experiment 1","original",2018-06-27,"example.com/pricing"
23857,"Experiment 2","A",2018-06-30,"example.com/features"
23860,"Experiment 1","original",2018-06-17,"example.com/pricing"
23860,"Experiment 2","A",2018-06-21,"example.com/features"
23863,"Experiment 1","variant",2018-06-04,"example.com/pricing"
23890,"Experiment 1","original",2018-06-23,"example.com"
23890,"Experiment 2","A",2018-06-24,"example.com/features"
23893,"Experiment 1","original",2018-06-15,"example.com/pricing"
23893,"Experiment 2","A",2018-06-19,"example.com/features"
23898,"Experiment 1","original",2018-06-11,"example.com"
23904,"Experiment 1","variant",2018-06-09,"example.com/pricing"
23915,"Experiment 1","variant",2018-06-12,"example.com/features"
23923,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
23930,"Experiment 1","original",2018-06-16,"example.com"
23933,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
23934,"Experiment 1","original",2018-06-04,"example.com"
23941,"Experiment 1","variant",2018-07-01,"example.com"
23957,"Experiment 1","variant",2018-06-21,"example.com/pricing"
23961,"Experiment 1","original",2018-06-19,"example.com/features"
23961,"Experiment 2","A",2018-06-19,"example.com/features"
23962,"Experiment 1","variant",2018-06-30,"example.com"
23963,"Experiment 1","original",2018-06-06,"example.com/pricing"
23982,"Experiment 1","variant",2018-06-09,"example.com/features"
24014,"Experiment Sim Currently Running","B",2019-01-31,"example.com"
24023,"Experiment 2","A",2018-07-13,"example.com/features"
24042,"Experiment 1","variant",2018-06-14,"example.com/pricing"
24047,"Experiment 1","original",2018-06-12,"example.com"
24051,"Experiment 1","original",2018-06-20,"example.com/pricing"
24066,"Experiment 1","variant",2018-06-04,"example.com/pricing"
24070,"Experiment 1","variant",2018-06-28,"example.com"
24072,"Experiment 1","original",2018-06-09,"example.com"
24074,"Experiment 1","variant",2018-06-09,"example.com/pricing"
24085,"Experiment 2","B",2018-07-09,"example.com/features"
24096,"Experiment 1","original",2018-06-18,"example.com"
24105,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
24110,"Experiment 1","original",2018-06-18,"example.com/pricing"
24112,"Experiment 2","A",2018-07-14,"example.com/features"
24113,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
24121,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
24123,"Experiment 1","variant",2018-06-05,"example.com"
24130,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
24144,"Experiment 1","original",2018-06-06,"example.com/pricing"
24148,"Experiment 1","original",2018-06-22,"example.com"
24171,"Experiment 1","original",2018-07-01,"example.com/features"
24171,"Experiment 2","A",2018-07-01,"example.com/features"
24191,"Experiment 1","original",2018-06-11,"example.com/features"
24193,"Experiment 1","variant",2018-06-04,"example.com/features"
24209,"Experiment Sim Currently Running","A",2019-02-02,"example.com"
24211,"Experiment 2","B",2018-07-06,"example.com/features"
24213,"Experiment 1","original",2018-06-17,"example.com/features"
24213,"Experiment 2","A",2018-06-20,"example.com/features"
24221,"Experiment 1","original",2018-06-06,"example.com/pricing"
24228,"Experiment 1","variant",2018-06-30,"example.com"
24245,"Experiment 1","variant",2018-06-12,"example.com/pricing"
24246,"Experiment 1","original",2018-07-03,"example.com"
24247,"Experiment 1","original",2018-06-20,"example.com"
24247,"Experiment 2","A",2018-06-22,"example.com/features"
24248,"Experiment 1","original",2018-06-28,"example.com"
24250,"Experiment 2","B",2018-07-13,"example.com/features"
24251,"Experiment 1","original",2018-06-16,"example.com/features"
24255,"Experiment 1","variant",2018-06-20,"example.com/features"
24255,"Experiment 2","B",2018-06-20,"example.com/features"
24258,"Experiment 1","variant",2018-06-22,"example.com"
24258,"Experiment 2","B",2018-06-28,"example.com/features"
24261,"Experiment 1","variant",2018-06-19,"example.com"
24261,"Experiment 2","B",2018-06-25,"example.com/features"
24264,"Experiment 1","variant",2018-06-07,"example.com"
24266,"Experiment 1","original",2018-06-10,"example.com"
24278,"Experiment 1","variant",2018-06-09,"example.com"
24288,"Experiment 1","variant",2018-06-18,"example.com"
24288,"Experiment 2","B",2018-06-24,"example.com/features"
24292,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
24294,"Experiment 1","variant",2018-06-06,"example.com"
24295,"Experiment 1","original",2018-06-30,"example.com/pricing"
24297,"Experiment 1","original",2018-06-04,"example.com/features"
24315,"Experiment 1","original",2018-06-10,"example.com/pricing"
24320,"Experiment 1","original",2018-06-10,"example.com/pricing"
24321,"Experiment 1","variant",2018-06-12,"example.com/pricing"
24340,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
24342,"Experiment 1","original",2018-06-09,"example.com/pricing"
24344,"Experiment 1","original",2018-06-26,"example.com/features"
24344,"Experiment 2","A",2018-06-26,"example.com/features"
24348,"Experiment Sim Currently Running","B",2019-02-03,"example.com"
24355,"Experiment 1","variant",2018-06-23,"example.com"
24355,"Experiment 2","B",2018-07-02,"example.com/features"
24357,"Experiment 1","variant",2018-06-20,"example.com"
24378,"Experiment 1","original",2018-06-20,"example.com/features"
24378,"Experiment 2","A",2018-06-20,"example.com/features"
24394,"Experiment 1","original",2018-06-14,"example.com/pricing"
24411,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
24412,"Experiment 1","original",2018-06-09,"example.com/pricing"
24430,"Experiment 1","variant",2018-06-08,"example.com"
24435,"Experiment 1","variant",2018-07-01,"example.com"
24438,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
24445,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
24485,"Experiment 1","variant",2018-06-26,"example.com/features"
24485,"Experiment 2","B",2018-06-26,"example.com/features"
24495,"Experiment 1","original",2018-06-18,"example.com/pricing"
24501,"Experiment Sim Currently Running","A",2019-01-30,"example.com"
24528,"Experiment 1","variant",2018-06-19,"example.com/features"
24528,"Experiment 2","B",2018-06-19,"example.com/features"
24533,"Experiment 1","original",2018-06-26,"example.com"
